,acquisition_date,acquisition
16844,2016-02-13,37
16845,2016-02-14,31
16846,2016-02-15,32
16847,2016-02-16,35
16848,2016-02-17,38
16849,2016-02-18,32
16850,2016-02-19,38
16851,2016-02-20,29
16852,2016-02-21,36
16853,2016-02-22,25
16854,2016-02-23,30
16855,2016-02-24,33
16856,2016-02-25,43
16857,2016-02-26,43
16858,2016-02-27,36
16859,2016-02-28,39
16860,2016-02-29,29
16861,2016-03-01,31
16862,2016-03-02,32
16863,2016-03-03,28
16864,2016-03-04,31
16865,2016-03-05,40
16866,2016-03-06,37
16867,2016-03-07,31
16868,2016-03-08,37
16869,2016-03-09,26
16870,2016-03-10,34
16871,2016-03-11,31
16872,2016-03-12,36
16873,2016-03-13,37
16874,2016-03-14,41
16875,2016-03-15,37
16876,2016-03-16,27
16877,2016-03-17,39
16878,2016-03-18,28
16879,2016-03-19,28
16880,2016-03-20,27
16881,2016-03-21,36
16882,2016-03-22,31
16883,2016-03-23,26
16884,2016-03-24,31
16885,2016-03-25,35
16886,2016-03-26,36
16887,2016-03-27,42
16888,2016-03-28,34
16889,2016-03-29,45
16890,2016-03-30,31
16891,2016-03-31,39
16892,2016-04-01,32
16893,2016-04-02,29
16894,2016-04-03,28
16895,2016-04-04,30
16896,2016-04-05,21
16897,2016-04-06,26
16898,2016-04-07,25
16899,2016-04-08,32
16900,2016-04-09,32
16901,2016-04-10,29
16902,2016-04-11,40
16903,2016-04-12,26
16904,2016-04-13,34
16905,2016-04-14,32
16906,2016-04-15,30
16907,2016-04-16,30
16908,2016-04-17,30
16909,2016-04-18,40
16910,2016-04-19,37
16911,2016-04-20,26
16912,2016-04-21,26
16913,2016-04-22,39
16914,2016-04-23,25
16915,2016-04-24,40
16916,2016-04-25,42
16917,2016-04-26,27
16918,2016-04-27,39
16919,2016-04-28,25
16920,2016-04-29,28
16921,2016-04-30,28
16922,2016-05-01,30
16923,2016-05-02,31
16924,2016-05-03,29
16925,2016-05-04,34
16926,2016-05-05,35
16927,2016-05-06,27
16928,2016-05-07,31
16929,2016-05-08,34
16930,2016-05-09,27
16931,2016-05-10,30
16932,2016-05-11,26
16933,2016-05-12,32
16934,2016-05-13,30
16935,2016-05-14,36
16936,2016-05-15,34
16937,2016-05-16,39
16938,2016-05-17,29
16939,2016-05-18,36
16940,2016-05-19,30
16941,2016-05-20,26
16942,2016-05-21,26
16943,2016-05-22,32
16944,2016-05-23,33
16945,2016-05-24,40
16946,2016-05-25,38
16947,2016-05-26,29
16948,2016-05-27,34
16949,2016-05-28,33
16950,2016-05-29,33
16951,2016-05-30,27
16952,2016-05-31,34
16953,2016-06-01,37
16954,2016-06-02,31
16955,2016-06-03,24
16956,2016-06-04,30
16957,2016-06-05,28
16958,2016-06-06,32
16959,2016-06-07,37
16960,2016-06-08,24
16961,2016-06-09,30
16962,2016-06-10,35
16963,2016-06-11,29
16964,2016-06-12,27
16965,2016-06-13,30
16966,2016-06-14,27
16967,2016-06-15,40
16968,2016-06-16,33
16969,2016-06-17,28
16970,2016-06-18,30
16971,2016-06-19,20
16972,2016-06-20,30
16973,2016-06-21,32
16974,2016-06-22,30
16975,2016-06-23,37
16976,2016-06-24,27
16977,2016-06-25,21
16978,2016-06-26,33
16979,2016-06-27,32
16980,2016-06-28,32
16981,2016-06-29,35
16982,2016-06-30,28
16983,2016-07-01,35
16984,2016-07-02,23
16985,2016-07-03,34
16986,2016-07-04,34
16987,2016-07-05,40
16988,2016-07-06,38
16989,2016-07-07,34
16990,2016-07-08,43
16991,2016-07-09,31
16992,2016-07-10,36
16993,2016-07-11,31
16994,2016-07-12,42
16995,2016-07-13,36
16996,2016-07-14,38
16997,2016-07-15,34
16998,2016-07-16,31
16999,2016-07-17,38
17000,2016-07-18,38
17001,2016-07-19,27
17002,2016-07-20,22
17003,2016-07-21,32
17004,2016-07-22,28
17005,2016-07-23,35
17006,2016-07-24,39
17007,2016-07-25,35
17008,2016-07-26,47
17009,2016-07-27,34
17010,2016-07-28,35
17011,2016-07-29,28
17012,2016-07-30,24
17013,2016-07-31,38
17014,2016-08-01,33
17015,2016-08-02,33
17016,2016-08-03,32
17017,2016-08-04,39
17018,2016-08-05,33
17019,2016-08-06,34
17020,2016-08-07,38
17021,2016-08-08,34
17022,2016-08-09,37
17023,2016-08-10,37
17024,2016-08-11,26
17025,2016-08-12,37
17026,2016-08-13,34
17027,2016-08-14,38
17028,2016-08-15,29
17029,2016-08-16,31
17030,2016-08-17,34
17031,2016-08-18,40
17032,2016-08-19,35
17033,2016-08-20,32
17034,2016-08-21,31
17035,2016-08-22,37
17036,2016-08-23,31
17037,2016-08-24,39
17038,2016-08-25,34
17039,2016-08-26,29
17040,2016-08-27,26
17041,2016-08-28,22
17042,2016-08-29,30
17043,2016-08-30,29
17044,2016-08-31,42
17045,2016-09-01,33
17046,2016-09-02,35
17047,2016-09-03,20
17048,2016-09-04,43
17049,2016-09-05,32
17050,2016-09-06,23
17051,2016-09-07,34
17052,2016-09-08,38
17053,2016-09-09,33
17054,2016-09-10,30
17055,2016-09-11,35
17056,2016-09-12,24
17057,2016-09-13,33
17058,2016-09-14,25
17059,2016-09-15,40
17060,2016-09-16,25
17061,2016-09-17,30
17062,2016-09-18,24
17063,2016-09-19,32
17064,2016-09-20,38
17065,2016-09-21,36
17066,2016-09-22,38
17067,2016-09-23,37
17068,2016-09-24,34
17069,2016-09-25,27
17070,2016-09-26,32
17071,2016-09-27,43
17072,2016-09-28,34
17073,2016-09-29,47
17074,2016-09-30,33
17075,2016-10-01,34
17076,2016-10-02,41
17077,2016-10-03,35
17078,2016-10-04,33
17079,2016-10-05,35
17080,2016-10-06,34
17081,2016-10-07,30
17082,2016-10-08,31
17083,2016-10-09,33
17084,2016-10-10,37
17085,2016-10-11,37
17086,2016-10-12,28
17087,2016-10-13,32
17088,2016-10-14,31
17089,2016-10-15,28
17090,2016-10-16,27
17091,2016-10-17,30
17092,2016-10-18,34
17093,2016-10-19,26
17094,2016-10-20,29
17095,2016-10-21,37
17096,2016-10-22,29
17097,2016-10-23,30
17098,2016-10-24,39
17099,2016-10-25,37
17100,2016-10-26,28
17101,2016-10-27,34
17102,2016-10-28,31
17103,2016-10-29,29
17104,2016-10-30,33
17105,2016-10-31,38
17106,2016-11-01,34
17107,2016-11-02,32
17108,2016-11-03,27
17109,2016-11-04,35
17110,2016-11-05,23
17111,2016-11-06,29
17112,2016-11-07,31
17113,2016-11-08,40
17114,2016-11-09,37
17115,2016-11-10,32
17116,2016-11-11,36
17117,2016-11-12,34
17118,2016-11-13,25
17119,2016-11-14,37
17120,2016-11-15,26
17121,2016-11-16,29
17122,2016-11-17,29
17123,2016-11-18,22
17124,2016-11-19,32
17125,2016-11-20,37
17126,2016-11-21,30
17127,2016-11-22,24
17128,2016-11-23,41
17129,2016-11-24,24
17130,2016-11-25,40
17131,2016-11-26,29
17132,2016-11-27,30
17133,2016-11-28,27
17134,2016-11-29,30
17135,2016-11-30,34
17136,2016-12-01,40
17137,2016-12-02,30
17138,2016-12-03,31
17139,2016-12-04,31
17140,2016-12-05,41
17141,2016-12-06,38
17142,2016-12-07,30
17143,2016-12-08,31
17144,2016-12-09,36
17145,2016-12-10,30
17146,2016-12-11,39
17147,2016-12-12,29
17148,2016-12-13,37
17149,2016-12-14,33
17150,2016-12-15,26
17151,2016-12-16,25
17152,2016-12-17,39
17153,2016-12-18,43
17154,2016-12-19,32
17155,2016-12-20,35
17156,2016-12-21,37
17157,2016-12-22,30
17158,2016-12-23,31
17159,2016-12-24,24
17160,2016-12-25,31
17161,2016-12-26,31
17162,2016-12-27,35
17163,2016-12-28,38
17164,2016-12-29,35
17165,2016-12-30,33
17166,2016-12-31,25
17167,2017-01-01,25
17168,2017-01-02,37
17169,2017-01-03,28
17170,2017-01-04,32
17171,2017-01-05,34
17172,2017-01-06,40
17173,2017-01-07,27
17174,2017-01-08,36
17175,2017-01-09,34
17176,2017-01-10,34
17177,2017-01-11,28
17178,2017-01-12,43
17179,2017-01-13,31
17180,2017-01-14,28
17181,2017-01-15,28
17182,2017-01-16,24
17183,2017-01-17,45
17184,2017-01-18,29
17185,2017-01-19,36
17186,2017-01-20,44
17187,2017-01-21,29
17188,2017-01-22,31
17189,2017-01-23,30
17190,2017-01-24,30
17191,2017-01-25,29
17192,2017-01-26,33
17193,2017-01-27,34
17194,2017-01-28,35
17195,2017-01-29,51
17196,2017-01-30,28
17197,2017-01-31,34
17198,2017-02-01,34
17199,2017-02-02,26
17200,2017-02-03,37
17201,2017-02-04,28
17202,2017-02-05,46
17203,2017-02-06,36
17204,2017-02-07,23
17205,2017-02-08,36
17206,2017-02-09,35
17207,2017-02-10,30
17208,2017-02-11,32
17209,2017-02-12,26
17210,2017-02-13,27
17211,2017-02-14,37
17212,2017-02-15,39
17213,2017-02-16,32
17214,2017-02-17,33
17215,2017-02-18,30
17216,2017-02-19,24
17217,2017-02-20,27
17218,2017-02-21,28
17219,2017-02-22,46
17220,2017-02-23,24
17221,2017-02-24,33
17222,2017-02-25,31
17223,2017-02-26,31
17224,2017-02-27,25
17225,2017-02-28,39
17226,2017-03-01,37
17227,2017-03-02,32
17228,2017-03-03,37
17229,2017-03-04,26
17230,2017-03-05,40
17231,2017-03-06,28
17232,2017-03-07,30
17233,2017-03-08,31
17234,2017-03-09,30
17235,2017-03-10,33
17236,2017-03-11,26
17237,2017-03-12,34
17238,2017-03-13,35
17239,2017-03-14,27
17240,2017-03-15,31
17241,2017-03-16,34
17242,2017-03-17,26
17243,2017-03-18,32
17244,2017-03-19,26
17245,2017-03-20,25
17246,2017-03-21,40
17247,2017-03-22,38
17248,2017-03-23,32
17249,2017-03-24,32
17250,2017-03-25,31
17251,2017-03-26,36
17252,2017-03-27,29
17253,2017-03-28,35
17254,2017-03-29,35
17255,2017-03-30,31
17256,2017-03-31,36
17257,2017-04-01,26
17258,2017-04-02,36
17259,2017-04-03,31
17260,2017-04-04,37
17261,2017-04-05,38
17262,2017-04-06,18
17263,2017-04-07,35
17264,2017-04-08,40
17265,2017-04-09,31
17266,2017-04-10,41
17267,2017-04-11,25
17268,2017-04-12,26
17269,2017-04-13,33
17270,2017-04-14,33
17271,2017-04-15,41
17272,2017-04-16,32
17273,2017-04-17,38
17274,2017-04-18,30
17275,2017-04-19,33
17276,2017-04-20,41
17277,2017-04-21,37
17278,2017-04-22,37
17279,2017-04-23,29
17280,2017-04-24,24
17281,2017-04-25,24
17282,2017-04-26,41
17283,2017-04-27,27
17284,2017-04-28,25
17285,2017-04-29,34
17286,2017-04-30,25
17287,2017-05-01,29
17288,2017-05-02,35
17289,2017-05-03,32
17290,2017-05-04,29
17291,2017-05-05,30
17292,2017-05-06,30
17293,2017-05-07,35
17294,2017-05-08,31
17295,2017-05-09,31
17296,2017-05-10,43
17297,2017-05-11,37
17298,2017-05-12,30
17299,2017-05-13,31
17300,2017-05-14,38
17301,2017-05-15,29
17302,2017-05-16,28
17303,2017-05-17,27
17304,2017-05-18,35
17305,2017-05-19,27
17306,2017-05-20,34
17307,2017-05-21,32
17308,2017-05-22,45
17309,2017-05-23,35
17310,2017-05-24,41
17311,2017-05-25,30
17312,2017-05-26,37
17313,2017-05-27,27
17314,2017-05-28,34
17315,2017-05-29,34
17316,2017-05-30,37
17317,2017-05-31,43
17318,2017-06-01,41
17319,2017-06-02,27
17320,2017-06-03,37
17321,2017-06-04,29
17322,2017-06-05,30
17323,2017-06-06,29
17324,2017-06-07,28
17325,2017-06-08,32
17326,2017-06-09,30
17327,2017-06-10,38
17328,2017-06-11,32
17329,2017-06-12,28
17330,2017-06-13,45
17331,2017-06-14,32
17332,2017-06-15,29
17333,2017-06-16,28
17334,2017-06-17,31
17335,2017-06-18,34
17336,2017-06-19,35
17337,2017-06-20,35
17338,2017-06-21,35
17339,2017-06-22,34
17340,2017-06-23,36
17341,2017-06-24,38
17342,2017-06-25,33
17343,2017-06-26,35
17344,2017-06-27,47
17345,2017-06-28,32
17346,2017-06-29,31
17347,2017-06-30,33
17348,2017-07-01,30
17349,2017-07-02,37
17350,2017-07-03,34
17351,2017-07-04,25
17352,2017-07-05,38
17353,2017-07-06,29
17354,2017-07-07,45
17355,2017-07-08,33
17356,2017-07-09,38
17357,2017-07-10,26
17358,2017-07-11,32
17359,2017-07-12,25
17360,2017-07-13,27
17361,2017-07-14,31
17362,2017-07-15,32
17363,2017-07-16,25
17364,2017-07-17,30
17365,2017-07-18,33
17366,2017-07-19,35
17367,2017-07-20,26
17368,2017-07-21,25
17369,2017-07-22,29
17370,2017-07-23,32
17371,2017-07-24,28
17372,2017-07-25,33
17373,2017-07-26,31
17374,2017-07-27,33
17375,2017-07-28,19
17376,2017-07-29,24
17377,2017-07-30,42
17378,2017-07-31,29
17379,2017-08-01,39
17380,2017-08-02,31
17381,2017-08-03,33
17382,2017-08-04,24
17383,2017-08-05,36
17384,2017-08-06,40
17385,2017-08-07,31
17386,2017-08-08,32
17387,2017-08-09,45
17388,2017-08-10,31
17389,2017-08-11,28
17390,2017-08-12,31
17391,2017-08-13,36
17392,2017-08-14,43
17393,2017-08-15,43
17394,2017-08-16,36
17395,2017-08-17,35
17396,2017-08-18,41
17397,2017-08-19,25
17398,2017-08-20,32
17399,2017-08-21,29
17400,2017-08-22,27
17401,2017-08-23,34
17402,2017-08-24,25
17403,2017-08-25,22
17404,2017-08-26,38
17405,2017-08-27,32
17406,2017-08-28,36
17407,2017-08-29,48
17408,2017-08-30,34
17409,2017-08-31,35
17410,2017-09-01,46
17411,2017-09-02,30
17412,2017-09-03,24
17413,2017-09-04,38
17414,2017-09-05,34
17415,2017-09-06,35
17416,2017-09-07,29
17417,2017-09-08,31
17418,2017-09-09,38
17419,2017-09-10,35
17420,2017-09-11,26
17421,2017-09-12,27
17422,2017-09-13,25
17423,2017-09-14,33
17424,2017-09-15,36
17425,2017-09-16,30
17426,2017-09-17,26
17427,2017-09-18,22
17428,2017-09-19,42
17429,2017-09-20,44
17430,2017-09-21,26
17431,2017-09-22,29
17432,2017-09-23,34
17433,2017-09-24,23
17434,2017-09-25,33
17435,2017-09-26,34
17436,2017-09-27,31
17437,2017-09-28,33
17438,2017-09-29,40
17439,2017-09-30,38
17440,2017-10-01,27
17441,2017-10-02,30
17442,2017-10-03,40
17443,2017-10-04,30
17444,2017-10-05,38
17445,2017-10-06,34
17446,2017-10-07,44
17447,2017-10-08,23
17448,2017-10-09,40
17449,2017-10-10,30
17450,2017-10-11,44
17451,2017-10-12,30
17452,2017-10-13,32
17453,2017-10-14,39
17454,2017-10-15,31
17455,2017-10-16,30
17456,2017-10-17,45
17457,2017-10-18,33
17458,2017-10-19,33
17459,2017-10-20,35
17460,2017-10-21,42
17461,2017-10-22,33
17462,2017-10-23,41
17463,2017-10-24,33
17464,2017-10-25,28
17465,2017-10-26,24
17466,2017-10-27,36
17467,2017-10-28,33
17468,2017-10-29,40
17469,2017-10-30,26
17470,2017-10-31,31
17471,2017-11-01,24
17472,2017-11-02,35
17473,2017-11-03,33
17474,2017-11-04,28
17475,2017-11-05,22
17476,2017-11-06,40
17477,2017-11-07,36
17478,2017-11-08,27
17479,2017-11-09,29
17480,2017-11-10,40
17481,2017-11-11,42
17482,2017-11-12,30
17483,2017-11-13,41
17484,2017-11-14,32
17485,2017-11-15,35
17486,2017-11-16,27
17487,2017-11-17,27
17488,2017-11-18,26
17489,2017-11-19,31
17490,2017-11-20,27
17491,2017-11-21,30
17492,2017-11-22,41
17493,2017-11-23,34
17494,2017-11-24,29
17495,2017-11-25,35
17496,2017-11-26,36
17497,2017-11-27,34
17498,2017-11-28,31
17499,2017-11-29,30
17500,2017-11-30,38
17501,2017-12-01,23
17502,2017-12-02,22
17503,2017-12-03,32
17504,2017-12-04,28
17505,2017-12-05,22
17506,2017-12-06,31
17507,2017-12-07,38
17508,2017-12-08,35
17509,2017-12-09,32
17510,2017-12-10,30
17511,2017-12-11,39
17512,2017-12-12,42
17513,2017-12-13,32
17514,2017-12-14,33
17515,2017-12-15,41
17516,2017-12-16,38
17517,2017-12-17,25
17518,2017-12-18,38
17519,2017-12-19,33
17520,2017-12-20,29
17521,2017-12-21,38
17522,2017-12-22,34
17523,2017-12-23,41
17524,2017-12-24,36
17525,2017-12-25,28
17526,2017-12-26,37
17527,2017-12-27,30
17528,2017-12-28,33
17529,2017-12-29,38
17530,2017-12-30,29
17531,2017-12-31,32
17532,2018-01-01,34
17533,2018-01-02,47
17534,2018-01-03,32
17535,2018-01-04,34
17536,2018-01-05,32
17537,2018-01-06,52
17538,2018-01-07,32
17539,2018-01-08,48
17540,2018-01-09,37
17541,2018-01-10,35
17542,2018-01-11,23
17543,2018-01-12,24
17544,2018-01-13,36
17545,2018-01-14,27
17546,2018-01-15,41
17547,2018-01-16,30
17548,2018-01-17,37
17549,2018-01-18,28
17550,2018-01-19,26
17551,2018-01-20,33
17552,2018-01-21,39
17553,2018-01-22,49
17554,2018-01-23,39
17555,2018-01-24,31
17556,2018-01-25,35
17557,2018-01-26,36
17558,2018-01-27,33
17559,2018-01-28,39
17560,2018-01-29,34
17561,2018-01-30,34
17562,2018-01-31,22
17563,2018-02-01,39
17564,2018-02-02,41
17565,2018-02-03,38
17566,2018-02-04,30
17567,2018-02-05,39
17568,2018-02-06,34
17569,2018-02-07,32
17570,2018-02-08,30
17571,2018-02-09,28
17572,2018-02-10,29
17573,2018-02-11,34
17574,2018-02-12,32
17575,2018-02-13,27
17576,2018-02-14,30
17577,2018-02-15,33
17578,2018-02-16,37
17579,2018-02-17,43
17580,2018-02-18,40
17581,2018-02-19,37
17582,2018-02-20,36
17583,2018-02-21,46
17584,2018-02-22,31
17585,2018-02-23,30
17586,2018-02-24,21
17587,2018-02-25,27
17588,2018-02-26,36
17589,2018-02-27,31
17590,2018-02-28,33
17591,2018-03-01,25
17592,2018-03-02,33
17593,2018-03-03,23
17594,2018-03-04,28
17595,2018-03-05,34
17596,2018-03-06,30
17597,2018-03-07,42
17598,2018-03-08,33
17599,2018-03-09,34
17600,2018-03-10,32
17601,2018-03-11,41
17602,2018-03-12,41
17603,2018-03-13,31
17604,2018-03-14,20
17605,2018-03-15,31
17606,2018-03-16,32
17607,2018-03-17,26
17608,2018-03-18,44
17609,2018-03-19,49
17610,2018-03-20,32
17611,2018-03-21,33
17612,2018-03-22,29
17613,2018-03-23,34
17614,2018-03-24,39
17615,2018-03-25,36
17616,2018-03-26,37
17617,2018-03-27,25
17618,2018-03-28,28
17619,2018-03-29,36
17620,2018-03-30,29
17621,2018-03-31,34
17622,2018-04-01,39
17623,2018-04-02,34
17624,2018-04-03,34
17625,2018-04-04,38
17626,2018-04-05,31
17627,2018-04-06,24
17628,2018-04-07,25
17629,2018-04-08,35
17630,2018-04-09,42
17631,2018-04-10,36
17632,2018-04-11,34
17633,2018-04-12,43
17634,2018-04-13,43
17635,2018-04-14,33
17636,2018-04-15,40
17637,2018-04-16,45
17638,2018-04-17,32
17639,2018-04-18,36
17640,2018-04-19,33
17641,2018-04-20,34
17642,2018-04-21,28
17643,2018-04-22,40
17644,2018-04-23,28
17645,2018-04-24,30
17646,2018-04-25,32
17647,2018-04-26,44
17648,2018-04-27,39
17649,2018-04-28,43
17650,2018-04-29,39
17651,2018-04-30,28
17652,2018-05-01,37
17653,2018-05-02,38
17654,2018-05-03,25
17655,2018-05-04,23
17656,2018-05-05,33
17657,2018-05-06,40
17658,2018-05-07,38
17659,2018-05-08,22
17660,2018-05-09,33
17661,2018-05-10,23
17662,2018-05-11,29
17663,2018-05-12,28
17664,2018-05-13,44
17665,2018-05-14,30
17666,2018-05-15,35
17667,2018-05-16,37
17668,2018-05-17,39
17669,2018-05-18,31
17670,2018-05-19,34
17671,2018-05-20,38
17672,2018-05-21,29
17673,2018-05-22,40
17674,2018-05-23,29
17675,2018-05-24,34
17676,2018-05-25,30
17677,2018-05-26,30
17678,2018-05-27,41
17679,2018-05-28,34
17680,2018-05-29,39
17681,2018-05-30,31
17682,2018-05-31,31
17683,2018-06-01,24
17684,2018-06-02,24
17685,2018-06-03,25
17686,2018-06-04,22
17687,2018-06-05,32
17688,2018-06-06,35
17689,2018-06-07,25
17690,2018-06-08,32
17691,2018-06-09,30
17692,2018-06-10,45
17693,2018-06-11,28
17694,2018-06-12,27
17695,2018-06-13,30
17696,2018-06-14,35
17697,2018-06-15,34
17698,2018-06-16,33
17699,2018-06-17,36
17700,2018-06-18,33
17701,2018-06-19,25
17702,2018-06-20,29
17703,2018-06-21,39
17704,2018-06-22,34
17705,2018-06-23,47
17706,2018-06-24,26
17707,2018-06-25,36
17708,2018-06-26,36
17709,2018-06-27,48
17710,2018-06-28,34
17711,2018-06-29,36
17712,2018-06-30,29
17713,2018-07-01,50
17714,2018-07-02,43
17715,2018-07-03,30
17716,2018-07-04,41
17717,2018-07-05,37
17718,2018-07-06,50
17719,2018-07-07,38
17720,2018-07-08,36
17721,2018-07-09,35
17722,2018-07-10,38
17723,2018-07-11,29
17724,2018-07-12,34
17725,2018-07-13,28
17726,2018-07-14,42
17727,2018-07-15,33
17728,2018-07-16,38
17729,2018-07-17,40
17730,2018-07-18,36
17731,2018-07-19,25
17732,2018-07-20,35
17733,2018-07-21,27
17734,2018-07-22,31
17735,2018-07-23,46
17736,2018-07-24,29
17737,2018-07-25,26
17738,2018-07-26,42
17739,2018-07-27,35
17740,2018-07-28,39
17741,2018-07-29,28
17742,2018-07-30,34
17743,2018-07-31,35
17744,2018-08-01,34
17745,2018-08-02,25
17746,2018-08-03,29
17747,2018-08-04,34
17748,2018-08-05,26
17749,2018-08-06,20
17750,2018-08-07,29
17751,2018-08-08,43
17752,2018-08-09,17
17753,2018-08-10,34
17754,2018-08-11,22
17755,2018-08-12,36
17756,2018-08-13,37
17757,2018-08-14,24
17758,2018-08-15,36
17759,2018-08-16,35
17760,2018-08-17,24
17761,2018-08-18,36
17762,2018-08-19,45
17763,2018-08-20,30
17764,2018-08-21,36
17765,2018-08-22,28
17766,2018-08-23,36
17767,2018-08-24,32
17768,2018-08-25,37
17769,2018-08-26,37
17770,2018-08-27,24
17771,2018-08-28,34
17772,2018-08-29,35
17773,2018-08-30,26
17774,2018-08-31,28
17775,2018-09-01,27
17776,2018-09-02,23
17777,2018-09-03,29
17778,2018-09-04,33
17779,2018-09-05,28
17780,2018-09-06,46
17781,2018-09-07,28
17782,2018-09-08,30
17783,2018-09-09,28
17784,2018-09-10,30
17785,2018-09-11,29
17786,2018-09-12,26
17787,2018-09-13,40
17788,2018-09-14,33
17789,2018-09-15,44
17790,2018-09-16,43
17791,2018-09-17,22
17792,2018-09-18,33
17793,2018-09-19,46
17794,2018-09-20,29
17795,2018-09-21,25
17796,2018-09-22,42
17797,2018-09-23,39
17798,2018-09-24,35
17799,2018-09-25,32
17800,2018-09-26,27
17801,2018-09-27,35
17802,2018-09-28,28
17803,2018-09-29,40
17804,2018-09-30,24
17805,2018-10-01,35
17806,2018-10-02,28
17807,2018-10-03,28
17808,2018-10-04,35
17809,2018-10-05,32
17810,2018-10-06,28
17811,2018-10-07,20
17812,2018-10-08,27
17813,2018-10-09,42
17814,2018-10-10,26
17815,2018-10-11,28
17816,2018-10-12,31
17817,2018-10-13,35
17818,2018-10-14,30
17819,2018-10-15,34
17820,2018-10-16,36
17821,2018-10-17,34
17822,2018-10-18,31
17823,2018-10-19,32
17824,2018-10-20,35
17825,2018-10-21,23
17826,2018-10-22,38
17827,2018-10-23,34
17828,2018-10-24,33
17829,2018-10-25,26
17830,2018-10-26,32
17831,2018-10-27,32
17832,2018-10-28,36
17833,2018-10-29,22
17834,2018-10-30,25
17835,2018-10-31,38
17836,2018-11-01,36
17837,2018-11-02,39
17838,2018-11-03,28
17839,2018-11-04,25
17840,2018-11-05,30
17841,2018-11-06,23
17842,2018-11-07,37
17843,2018-11-08,32
17844,2018-11-09,30
17845,2018-11-10,35
17846,2018-11-11,35
17847,2018-11-12,32
17848,2018-11-13,31
17849,2018-11-14,25
17850,2018-11-15,36
17851,2018-11-16,26
17852,2018-11-17,31
17853,2018-11-18,42
17854,2018-11-19,39
17855,2018-11-20,46
17856,2018-11-21,39
17857,2018-11-22,29
17858,2018-11-23,31
17859,2018-11-24,31
17860,2018-11-25,27
17861,2018-11-26,42
17862,2018-11-27,27
17863,2018-11-28,22
17864,2018-11-29,34
17865,2018-11-30,31
17866,2018-12-01,36
17867,2018-12-02,35
17868,2018-12-03,39
17869,2018-12-04,29
17870,2018-12-05,34
17871,2018-12-06,29
17872,2018-12-07,33
17873,2018-12-08,28
17874,2018-12-09,30
17875,2018-12-10,33
17876,2018-12-11,42
17877,2018-12-12,29
17878,2018-12-13,34
17879,2018-12-14,32
17880,2018-12-15,29
17881,2018-12-16,30
17882,2018-12-17,22
17883,2018-12-18,28
17884,2018-12-19,30
17885,2018-12-20,27
17886,2018-12-21,23
17887,2018-12-22,35
17888,2018-12-23,27
17889,2018-12-24,46
17890,2018-12-25,30
17891,2018-12-26,24
17892,2018-12-27,28
17893,2018-12-28,28
17894,2018-12-29,40
17895,2018-12-30,27
17896,2018-12-31,35
17897,2019-01-01,35
17898,2019-01-02,31
17899,2019-01-03,25
17900,2019-01-04,43
17901,2019-01-05,22
17902,2019-01-06,43
17903,2019-01-07,27
17904,2019-01-08,26
17905,2019-01-09,29
17906,2019-01-10,38
17907,2019-01-11,27
17908,2019-01-12,34
17909,2019-01-13,25
17910,2019-01-14,30
17911,2019-01-15,37
17912,2019-01-16,31
17913,2019-01-17,30
17914,2019-01-18,32
17915,2019-01-19,33
17916,2019-01-20,37
17917,2019-01-21,38
17918,2019-01-22,41
17919,2019-01-23,30
17920,2019-01-24,37
17921,2019-01-25,26
17922,2019-01-26,37
17923,2019-01-27,32
17924,2019-01-28,21
17925,2019-01-29,19
17926,2019-01-30,32
17927,2019-01-31,46
17928,2019-02-01,43
